timestamp,latitude,longitude
1580618501,54.628,28.1358
1580618504,54.6284,28.1239
1580618507,54.6285,28.1177
1580618509,54.6287,28.1104
1580618513,54.6291,28.0971
1580618514,54.6293,28.0905
1580618516,54.6294,28.0859
1580618518,54.6297,28.0777
1580618519,54.6297,28.073
1580618521,54.6298,28.0717
1580618523,54.63,28.0631
1580618525,54.6302,28.0571
1580618527,54.6304,28.0505
1580618530,54.6308,28.0373
1580618532,54.6309,28.0314
1580618537,54.6313,28.0175
1580618539,54.6315,28.0112
1580618543,54.6319,27.999
1580618545,54.632,27.9923
1580618546,54.6322,27.9858
1580618551,54.6326,27.9709
1580618555,54.6329,27.9586
1580618557,54.6331,27.9516
1580618565,54.6338,27.9258
1580618569,54.6342,27.9125
1580618571,54.6344,27.9059
1580618573,54.6345,27.8983
1580618577,54.6348,27.8886
1580618577,54.6349,27.8853
1580618583,54.6354,27.865
1580618585,54.6356,27.8591
1580618591,54.6361,27.8389
1580618593,54.6363,27.8319
1580618595,54.6365,27.8252
1580618597,54.6367,27.8186
1580618601,54.637,27.8056
1580618603,54.6372,27.7993
1580618607,54.6375,27.788
1580618609,54.6377,27.7793
1580618611,54.6379,27.7717
1580618615,54.6382,27.7597
1580618617,54.6384,27.7527
1580618621,54.6388,27.7384
1580618623,54.6384,27.7514
1580618623,54.6389,27.7318
1580618627,54.6393,27.7187
1580618629,54.6394,27.712
1580618631,54.6396,27.705
1580618633,54.6398,27.6994
1580618635,54.6399,27.692
1580618637,54.6401,27.6857
1580618641,54.6405,27.6687
1580618641,54.6405,27.6717
1580618643,54.6406,27.6654
1580618645,54.6408,27.659
1580618649,54.6411,27.6456
1580618651,54.6412,27.6389
1580618655,54.6416,27.626
1580618657,54.6418,27.6183
1580618659,54.6419,27.6119
1580618661,54.6421,27.6052
1580618665,54.6423,27.5939
1580618671,54.6428,27.5728
1580618673,54.643,27.5651
1580618675,54.6432,27.5584
1580618677,54.6433,27.5517
1580618681,54.6437,27.539
1580618683,54.6438,27.5333
1580618685,54.6439,27.5262
1580618689,54.6443,27.5115
1580618691,54.6444,27.5055
1580618693,54.6446,27.498
1580618695,54.6447,27.4914
1580618697,54.6448,27.4893
1580618697,54.6449,27.4843
1580618699,54.6451,27.4783
1580618703,54.6454,27.4641
1580618705,54.6455,27.458
1580618709,54.6458,27.4448
1580618711,54.646,27.4368
1580618717,54.6465,27.4182
1580618721,54.6468,27.4044
1580618723,54.6469,27.3973
1580618725,54.6471,27.3905
1580618729,54.6474,27.378
1580618733,54.6477,27.3638
1580618735,54.6479,27.3567
1580618737,54.648,27.3496
1580618741,54.6483,27.3367
1580618743,54.6485,27.3296
1580618745,54.6486,27.3219
1580618748,54.6478,27.3621
1580618751,54.6491,27.3018
1580618753,54.6492,27.296
1580618755,54.6494,27.2825
1580618755,54.6493,27.2879
1580618757,54.6494,27.2825
1580618761,54.6497,27.2699
1580618765,54.65,27.2563
1580618767,54.6502,27.2482
1580618769,54.6503,27.2413
1580618771,54.6505,27.2352
1580618773,54.6507,27.2277
1580618779,54.6511,27.2076
1580618783,54.6513,27.1944
1580618785,54.6515,27.1866
1580618787,54.6516,27.1801
1580618789,54.6518,27.174
1580618792,54.6519,27.1669
1580618793,54.652,27.159
1580618799,54.6525,27.139
1580618801,54.6526,27.1322
1580618803,54.6527,27.1271
1580618805,54.6529,27.1185
1580618807,54.653,27.1121
1580618811,54.6533,27.1004
1580618815,54.6536,27.0848
1580618816,54.6536,27.0814
1580618819,54.6539,27.0712
1580618821,54.654,27.0647
1580618827,54.6544,27.0439
1580618829,54.6546,27.0371
1580618831,54.6547,27.0309
1580618833,54.6548,27.0238
1580618835,54.655,27.016
1580618837,54.6551,27.0091
1580618839,54.6552,27.0024
1580618847,54.6557,26.9758
1580618849,54.6559,26.9697
1580618851,54.656,26.9618
1580618853,54.6561,26.9564
1580618855,54.6562,26.9482
1580618857,54.6563,26.9428
1580618862,54.6566,26.9284
1580618864,54.6567,26.9216
1580618865,54.6568,26.9138
1580618871,54.6572,26.8947
1580618874,54.6574,26.8872
1580618875,54.6574,26.8804
1580618877,54.6573,26.8927
1580618878,54.6576,26.8729
1580618880,54.6577,26.8661
1580618883,54.6579,26.8524
1580618885,54.6581,26.8459
1580618887,54.6582,26.839
1580618890,54.6583,26.8322
1580618893,54.6586,26.8179
1580618896,54.6587,26.8124
1580618898,54.6588,26.807
1580618899,54.659,26.7974
1580618903,54.6592,26.784
1580618907,54.6594,26.7704
1580618911,54.6597,26.7566
1580618914,54.6598,26.7498
1580618918,54.66,26.7365
1580618920,54.6601,26.7297
1580618921,54.6603,26.7228
1580618926,54.6606,26.7026
1580618928,54.6607,26.6961
1580618933,54.661,26.6806
1580618933,54.661,26.6824
1580618935,54.6611,26.6748
1580618937,54.6612,26.6683
1580618940,54.6614,26.6542
1580618942,54.6615,26.6471
1580618945,54.6617,26.6406
1580618947,54.6618,26.6334
1580618949,54.6619,26.6262
1580618951,54.662,26.62
1580618953,54.6621,26.6135
1580618954,54.6622,26.607
1580618956,54.6623,26.5991
1580618958,54.6624,26.5939
1580618960,54.6626,26.5851
1580618963,54.6627,26.5785
1580618965,54.6628,26.5724
1580618967,54.6629,26.5654
1580618969,54.663,26.5589
1580618973,54.6632,26.5469
1580618974,54.6633,26.5376
1580618976,54.6634,26.5304
1580618979,54.6635,26.5246
1580618981,54.6636,26.5178
1580618985,54.6638,26.5037
1580618987,54.6639,26.4958
1580618989,54.6641,26.489
1580618991,54.6641,26.4824
1580618993,54.6642,26.4756
1580618994,54.6643,26.4683
1580618997,54.6644,26.4618
1580618998,54.6645,26.458
1580618999,54.6645,26.4546
1580619000,54.6644,26.4649
1580619001,54.6646,26.4484
1580619005,54.6648,26.4353
1580619008,54.665,26.4212
1580619013,54.6652,26.407
1580619017,54.6654,26.3939
1580619019,54.6655,26.3874
1580619027,54.6659,26.358
1580619031,54.6661,26.3477
1580619035,54.6663,26.3308
1580619036,54.6664,26.3252
1580619039,54.6665,26.3169
1580619041,54.6666,26.3103
1580619043,54.6667,26.3027
1580619045,54.6668,26.2971
1580619053,54.6672,26.2688
1580619056,54.6673,26.2584
1580619057,54.6674,26.2546
1580619059,54.6675,26.248
1580619061,54.6675,26.2418
1580619063,54.6676,26.2344
1580619067,54.6678,26.2212
1580619069,54.6679,26.215
1580619071,54.668,26.2063
1580619073,54.6681,26.2001
1580619075,54.6682,26.1934
1580619077,54.6682,26.1878
1580619079,54.6683,26.1792
1580619083,54.6685,26.1655
1580619085,54.6686,26.1583
1580619087,54.6687,26.1513
1580619089,54.6687,26.1436
1580619091,54.6688,26.1363
1580619093,54.6689,26.1297
1580619097,54.6691,26.1168
1580619101,54.6692,26.1029
1580619107,54.6694,26.0869
1580619111,54.6697,26.0628
1580619111,54.6696,26.0663
1580619113,54.6698,26.059
1580619114,54.6698,26.0548
1580619117,54.6699,26.0461
1580619121,54.67,26.0356
1580619123,54.6701,26.0248
1580619129,54.6703,26.0052
1580619131,54.6704,25.9968
1580619133,54.6705,25.9912
1580619135,54.6706,25.9825
1580619137,54.6707,25.9766
1580619141,54.6708,25.9619
1580619145,54.671,25.9483
1580619149,54.6711,25.9351
1580619151,54.6712,25.9298
1580619155,54.6713,25.9141
1580619157,54.6713,25.9072
1580619161,54.6714,25.8921
1580619163,54.6714,25.8848
1580619169,54.6715,25.8663
1580619171,54.6715,25.8608
1580619173,54.6715,25.852
1580619175,54.6716,25.8429
1580619177,54.6716,25.8394
1580619179,54.6716,25.8299
1580619180,54.6716,25.8268
1580619181,54.6716,25.8226
1580619183,54.6717,25.8159
1580619185,54.6717,25.8086
1580619189,54.6718,25.7946
1580619191,54.6719,25.7876
1580619195,54.6719,25.7738
1580619198,54.6719,25.7672
1580619199,54.672,25.7588
1580619201,54.672,25.7535
1580619203,54.672,25.7447
1580619205,54.672,25.7391
1580619207,54.672,25.7311
1580619211,54.672,25.7198
1580619213,54.6721,25.71
1580619217,54.672,25.6963
1580619219,54.672,25.6896
1580619225,54.6719,25.6678
1580619229,54.6718,25.6562
1580619231,54.6717,25.6461
1580619233,54.6717,25.6408
1580619237,54.6716,25.6268
1580619239,54.6715,25.6162
1580619241,54.6715,25.612
1580619245,54.6714,25.5986
1580619247,54.6713,25.5916
1580619249,54.6713,25.5842
1580619253,54.6712,25.5698
1580619256,54.6712,25.5632
1580619257,54.6711,25.5575
1580619259,54.6711,25.5523
1580619261,54.6711,25.541
1580619265,54.671,25.5277
1580619267,54.671,25.5225
1580619269,54.6709,25.5137
1580619273,54.6709,25.5007
1580619275,54.6709,25.4937
1580619277,54.6708,25.4853
1580619279,54.6708,25.48
1580619281,54.6707,25.4712
1580619283,54.6707,25.4646
1580619287,54.6705,25.4506
1580619289,54.6705,25.4439
1580619291,54.6704,25.4359
1580619292,54.6704,25.4373
1580619294,54.6708,25.4779
1580619295,54.6703,25.4229
1580619297,54.6702,25.4166
1580619299,54.6701,25.4082
1580619301,54.6701,25.4012
1580619305,54.67,25.3893
1580619308,54.6699,25.382
1580619313,54.6698,25.3606
1580619319,54.6696,25.3384
1580619322,54.6695,25.3317
1580619325,54.6694,25.3177
1580619327,54.6693,25.3103
1580619329,54.6693,25.3039
1580619332,54.6693,25.2963
1580619336,54.6692,25.2825
1580619339,54.6693,25.2699
1580619343,54.6696,25.2547
1580619346,54.6698,25.2474
1580619349,54.6703,25.232
1580619354,54.6692,25.298
1580619356,54.6712,25.213
1580619357,54.6716,25.2052
1580619359,54.672,25.1971
1580619360,54.672,25.1971
1580619367,54.6739,25.1688
1580619371,54.6749,25.1566
1580619374,54.6754,25.15
1580619375,54.676,25.143
1580619377,54.6767,25.1357
1580619381,54.6782,25.1204
1580619386,54.6796,25.1069
1580619390,54.6812,25.0932
1580619391,54.682,25.0866
1580619396,54.6838,25.0722
1580619398,54.6846,25.0656
1580619402,54.6863,25.0523
1580619406,54.6877,25.041
1580619408,54.6887,25.032
1580619409,54.6897,25.0238
1580619414,54.6913,25.0105
1580619416,54.6919,25.0046
1580619417,54.6927,24.9977
1580619417,54.6692,25.298
1580619417,54.6925,24.9991
1580619420,54.6937,24.9895
1580619424,54.695,24.9785
1580619425,54.6959,24.9703
1580619427,54.6968,24.9631
1580619429,54.6975,24.9566
1580619430,54.6983,24.9497
1580619434,54.6999,24.936
1580619437,54.7007,24.9288
1580619439,54.7016,24.9219
1580619440,54.7024,24.9143
1580619443,54.7032,24.9079
1580619445,54.7039,24.902
1580619446,54.7047,24.8951
1580619451,54.7061,24.8831
1580619454,54.7079,24.8676
1580619456,54.7087,24.8604
1580619461,54.7103,24.8467
1580619465,54.712,24.8327
1580619467,54.7127,24.8261
1580619468,54.7135,24.8195
1580619470,54.7144,24.812
1580619475,54.716,24.7979
1580619477,54.7175,24.7852
1580619477,54.7166,24.7927
1580619478,54.7173,24.7873
1580619480,54.7184,24.7776
1580619485,54.7199,24.7649
1580619487,54.7209,24.7567
1580619491,54.7223,24.7443
1580619493,54.7232,24.7367
1580619495,54.7239,24.7305
1580619497,54.7249,24.7219
1580619499,54.7256,24.716
1580619505,54.7282,24.6944
1580619507,54.7288,24.6892
1580619509,54.7298,24.6802
1580619511,54.7305,24.6743
1580619514,54.7322,24.6601
1580619517,54.7329,24.6536
1580619521,54.7346,24.6391
1580619523,54.7354,24.6322
1580619527,54.737,24.6187
1580619529,54.7379,24.6111
1580619535,54.7402,24.5922
1580619536,54.7406,24.5888
1580619539,54.7424,24.5736
1580619545,54.7443,24.5571
1580619547,54.745,24.5506
1580619549,54.7458,24.5437
1580619551,54.7467,24.5364
1580619553,54.7476,24.5285
1580619555,54.7483,24.5224
1580619559,54.7498,24.5093
1580619561,54.7507,24.5013
1580619563,54.7514,24.4951
1580619565,54.7522,24.4879
1580619569,54.7538,24.474
1580619571,54.7545,24.4685
1580619573,54.7552,24.4623
1580619575,54.756,24.4553
1580619579,54.7578,24.4393
1580619585,54.7602,24.4182
1580619589,54.7618,24.4044
1580619591,54.7626,24.3974
1580619594,54.7639,24.3859
1580619597,54.765,24.377
1580619601,54.7666,24.3631
1580619603,54.7673,24.3564
1580619607,54.7688,24.3433
1580619609,54.7696,24.3363
1580619611,54.7705,24.329
1580619613,54.7714,24.321
1580619615,54.7722,24.3144
1580619617,54.7728,24.3092
1580619619,54.7736,24.3015
1580619623,54.7752,24.2872
1580619625,54.776,24.2806
1580619627,54.7768,24.2736
1580619629,54.7777,24.2652
1580619633,54.7794,24.2509
1580619637,54.781,24.2369
1580619641,54.7825,24.224
1580619643,54.7833,24.2166
1580619647,54.785,24.2019
1580619649,54.7857,24.1952
1580619651,54.7864,24.1886
1580619655,54.7883,24.1725
1580619655,54.788,24.1753
1580619661,54.7907,24.1508
1580619661,54.7904,24.1539
1580619665,54.792,24.14
1580619667,54.7928,24.1326
1580619669,54.7936,24.1256
1580619673,54.7952,24.1113
1580619675,54.7959,24.105
1580619677,54.7967,24.0976
1580619679,54.7975,24.091
1580619681,54.7982,24.0844
1580619683,54.7991,24.077
1580619685,54.7998,24.07
1580619689,54.8015,24.055
1580619693,54.803,24.0418
1580619695,54.8038,24.0345
1580619699,54.8051,24.0227
1580619701,54.8061,24.0139
1580619703,54.8069,24.007
1580619705,54.8076,24.0
1580619707,54.8082,23.9948
1580619711,54.81,23.9787
1580619713,54.8107,23.9722
1580619717,54.812,23.9603
1580619719,54.8134,23.9481
1580619719,54.8129,23.952
1580619721,54.8136,23.9461
1580619723,54.8146,23.9374
1580619725,54.8153,23.9304
1580619730,54.8168,23.9176
1580619731,54.8176,23.9099
1580619733,54.8183,23.9033
1580619737,54.8196,23.8925
1580619741,54.8215,23.8745
1580619743,54.8223,23.8675
1580619747,54.8237,23.8554
1580619749,54.8245,23.8477
1580619753,54.8258,23.8359
1580619755,54.8267,23.8276
1580619757,54.8275,23.8199
1580619759,54.8284,23.8123
1580619761,54.8291,23.8057
1580619765,54.8307,23.7915
1580619767,54.8314,23.7842
1580619769,54.8322,23.7776
1580619771,54.8329,23.7709
1580619773,54.8336,23.7641
1580619774,54.8343,23.7585
1580619775,54.8343,23.7585
1580619777,54.8352,23.7495
1580619778,54.8352,23.7495
1580619781,54.8368,23.7356
1580619783,54.8375,23.7294
1580619785,54.8383,23.7221
1580619791,54.8405,23.7013
1580619795,54.8415,23.6919
1580619797,54.8428,23.6801
1580619799,54.8436,23.6728
1580619801,54.8442,23.6672
1580619803,54.8451,23.6589
1580619807,54.8459,23.6512
1580619810,54.8471,23.6404
1580619813,54.8485,23.6272
1580619815,54.8494,23.6188
1580619817,54.85,23.6133
1580619819,54.8511,23.6031
1580619824,54.8525,23.5895
1580619827,54.854,23.5759
1580619829,54.8547,23.5692
1580619831,54.8555,23.5622
1580619835,54.8573,23.5454
1580619837,54.8578,23.5405
1580619839,54.8584,23.5345
1580619841,54.8593,23.5261
1580619846,54.8608,23.5122
1580619847,54.8616,23.5051
1580619849,54.8623,23.4981
1580619851,54.863,23.4914
1580619853,54.8638,23.4841
1580619857,54.8652,23.4715
1580619861,54.8668,23.4561
1580619867,54.8692,23.4346
1580619869,54.8697,23.4293
1580619872,54.8705,23.4216
1580619874,54.8713,23.4145
1580619882,54.8743,23.386
1580619884,54.875,23.3793
1580619886,54.8758,23.3718
1580619887,54.8764,23.3663
1580619890,54.8772,23.3585
1580619893,54.8787,23.3439
1580619895,54.8795,23.3372
1580619897,54.8802,23.3298
1580619897,54.8802,23.3298
1580619899,54.881,23.3228
1580619899,54.881,23.3228
1580619901,54.8817,23.316
1580619906,54.8832,23.3014
1580619908,54.884,23.2943
1580619911,54.8854,23.2809
1580619915,54.8869,23.2666
1580619924,54.8899,23.2379
1580619928,54.8911,23.2258
1580619930,54.8921,23.2169
1580619932,54.893,23.2086
1580619938,54.8948,23.1912
1580619940,54.8958,23.1808
1580619941,54.8966,23.1741
1580619945,54.8981,23.1595
1580619947,54.8986,23.1542
1580619950,54.8994,23.1467
1580619952,54.9004,23.1374
1580619954,54.9011,23.1306
1580619958,54.903,23.1121
1580619958,54.9025,23.1175
1580619960,54.9034,23.1086
1580619960,54.9034,23.1086
1580619962,54.9041,23.1022
1580619963,54.9046,23.0971
1580619966,54.9055,23.0883
1580619968,54.9063,23.0808
1580619971,54.9077,23.0664
1580619973,54.9084,23.0601
1580619976,54.9097,23.0468
1580619981,54.9113,23.0312
1580619983,54.9119,23.0258
1580619985,54.9129,23.0162
1580619987,54.9134,23.0104
1580619989,54.9142,23.0034
1580619990,54.9151,22.9941
1580619997,54.9173,22.9727
1580620001,54.9185,22.9609
1580620005,54.9201,22.9445
1580620009,54.9216,22.9299
1580620009,54.9213,22.9335
1580620011,54.922,22.9267
1580620013,54.9227,22.9196
1580620015,54.9234,22.9124
1580620021,54.9259,22.8885
1580620023,54.9266,22.881
1580620025,54.9275,22.8731
1580620031,54.9296,22.8521
1580620033,54.9304,22.8446
1580620037,54.9318,22.8302
1580620049,54.9356,22.7891
1580620051,54.9362,22.7819
1580620053,54.9369,22.7728
1580620055,54.9373,22.766
1580620061,54.9384,22.7447
1580620063,54.9387,22.7375
1580620069,54.9393,22.7205
1580620071,54.9397,22.7082
1580620073,54.9398,22.701
1580620075,54.9399,22.6937
1580620077,54.94,22.6851
1580620077,54.94,22.6865
1580620078,54.94,22.6789
1580620079,54.94,22.6789
1580620081,54.94,22.6717
1580620085,54.94,22.6666
1580620086,54.9399,22.6579
1580620091,54.9395,22.6366
1580620093,54.9394,22.629
1580620095,54.9393,22.6232
1580620097,54.9391,22.6149
1580620099,54.939,22.6073
1580620101,54.9388,22.6001
1580620107,54.9385,22.5787
1580620111,54.9382,22.5646
1580620115,54.938,22.5501
1580620117,54.9378,22.5429
1580620119,54.9376,22.5356
1580620121,54.9375,22.528
1580620125,54.9372,22.5139
1580620127,54.9371,22.5087
1580620132,54.9366,22.4867
1580620139,54.9361,22.4623
1580620139,54.9362,22.4659
1580620141,54.9359,22.4547
1580620143,54.9358,22.4471
1580620145,54.9356,22.4398
1580620147,54.9354,22.4329
1580620149,54.9353,22.4271
1580620151,54.9351,22.418
1580620153,54.9349,22.4107
1580620155,54.9348,22.405
1580620159,54.9344,22.3893
1580620165,54.934,22.3693
1580620167,54.9338,22.3595
1580620171,54.9335,22.346
1580620175,54.9332,22.3334
1580620177,54.933,22.3249
1580620179,54.9328,22.3174
1580620183,54.9325,22.3021
1580620187,54.9323,22.2938
1580620191,54.9319,22.2727
1580620195,54.9315,22.2589
1580620197,54.9315,22.2538
1580620201,54.9312,22.2407
1580620214,54.93,22.1902
1580620216,54.9298,22.1829
1580620222,54.9294,22.1615
1580620223,54.9292,22.1539
1580620226,54.929,22.1466
1580620227,54.9288,22.1387
1580620230,54.9287,22.1317
1580620234,54.9283,22.1176
1580620236,54.9282,22.1099
1580620240,54.9278,22.0954
1580620241,54.9276,22.0881
1580620244,54.9274,22.0812
1580620246,54.9272,22.074
1580620252,54.9267,22.0521
1580620254,54.9265,22.0427
1580620254,54.9265,22.0446
1580620258,54.9262,22.0293
1580620260,54.926,22.0224
1580620261,54.9258,22.0151
1580620262,54.9258,22.0151
1580620266,54.9255,22.0003
1580620270,54.9251,21.9854
1580620273,54.9248,21.9716
1580620276,54.9246,21.9647
1580620280,54.9242,21.9506
1580620282,54.9241,21.9429
1580620284,54.9239,21.9357
1580620286,54.9237,21.9288
1580620290,54.9233,21.9143
1580620292,54.9231,21.9075
1580620294,54.9229,21.9006
1580620296,54.9228,21.8933
1580620298,54.9226,21.8865
1580620300,54.9224,21.8795
1580620308,54.9217,21.8502
1580620310,54.9215,21.8426
1580620312,54.9212,21.8314
1580620312,54.9213,21.835
1580620314,54.9211,21.8278
1580620316,54.9209,21.8201
1580620318,54.9207,21.8133
1580620322,54.9204,21.8003
1580620324,54.9202,21.7937
1580620326,54.9199,21.7829
1580620330,54.9196,21.7691
1580620332,54.9194,21.7615
1580620338,54.9188,21.7413
1580620340,54.9186,21.7336
1580620346,54.918,21.712
1580620348,54.9178,21.7044
1580620350,54.9176,21.6975
1580620356,54.917,21.6758
1580620358,54.9168,21.6682
1580620360,54.9166,21.6599
1580620364,54.9162,21.6458
1580620368,54.9159,21.6347
1580620370,54.9156,21.6242
1580620372,54.9154,21.6173
1580620374,54.9152,21.61
1580620376,54.9149,21.5999
1580620376,54.9149,21.5999
1580620378,54.9148,21.5967
1580620380,54.9146,21.5894
1580620384,54.9143,21.579
1580620386,54.914,21.5692
1580620392,54.9134,21.545
1580620394,54.9132,21.5378
1580620396,54.913,21.5309
1580620402,54.9123,21.5093
1580620404,54.9121,21.5024
1580620406,54.9119,21.4956
1580620408,54.9117,21.4884
1580620410,54.9115,21.4815
1580620412,54.9113,21.4746
1580620416,54.9109,21.4605
1580620418,54.9106,21.453
1580620420,54.9104,21.4457
1580620424,54.91,21.4302
1580620426,54.9098,21.423
1580620428,54.9096,21.4166
1580620434,54.9089,21.3945
1580620436,54.9087,21.3872
1580620438,54.9085,21.3786
1580620438,54.9085,21.38
1580620439,54.9083,21.3735
1580620446,54.9077,21.3526
1580620453,54.907,21.3305
1580620454,54.9068,21.3232
1580620458,54.9064,21.3088
1580620462,54.9059,21.2943
1580620464,54.9057,21.287
1580620468,54.9053,21.2725
1580620470,54.905,21.2649
1580620477,54.9043,21.2421
1580620478,54.9041,21.2345
1580620483,54.9037,21.2211
1580620484,54.9036,21.2146
1580620488,54.9033,21.2008
1580620490,54.9032,21.1928
1580620492,54.903,21.1823
1580620495,54.9029,21.175
1580620496,54.9028,21.1699
1580620498,54.9027,21.1605
1580620499,54.9027,21.1572
1580620500,54.9026,21.154
1580620502,54.9025,21.1467
1580620504,54.9025,21.1395
1580620507,54.9024,21.1322
1580620509,54.9023,21.1241
1580620510,54.9022,21.1169
1580620514,54.9021,21.1096
1580620517,54.902,21.0954
1580620518,54.9019,21.0888
1580620524,54.9017,21.0673
1580620527,54.9016,21.0605
1580620537,54.9011,21.0263
1580620539,54.901,21.0175
1580620541,54.9009,21.0098
1580620547,54.9006,20.9869
1580620549,54.9005,20.9807
1580620551,54.9004,20.9702
1580620557,54.9,20.9483
1580620557,54.9001,20.9498
1580620559,54.8999,20.9418
1580620560,54.8998,20.9313
1580620563,54.8997,20.9269
1580620567,54.8995,20.9146
1580620571,54.8993,20.904
1580620573,54.8991,20.8909
1580620577,54.8989,20.8778
1580620579,54.8988,20.8716
1580620583,54.8985,20.857
1580620587,54.8982,20.8407
1580620592,54.8978,20.8203
1580620596,54.8976,20.8054
1580620600,54.8972,20.7886
1580620604,54.897,20.7766
1580620608,54.8967,20.7606
1580620612,54.8964,20.7479
1580620612,54.8964,20.7461
1580620614,54.8963,20.7388
1580620616,54.8961,20.7315
1580620620,54.8958,20.717
1580620620,54.8958,20.717
1580620622,54.8957,20.7101
1580620626,54.8955,20.6981
1580620628,54.8953,20.6883
1580620630,54.8951,20.6803
1580620632,54.8949,20.6727
1580620642,54.8943,20.64
1580620644,54.8941,20.6331
1580620646,54.8939,20.6222
1580620650,54.8936,20.6074
1580620652,54.8935,20.6009
1580620654,54.8933,20.5943
1580620658,54.893,20.5784
1580620660,54.8929,20.5711
1580620662,54.8928,20.5646
1580620666,54.8927,20.5515
1580620668,54.8927,20.5418
1580620670,54.8928,20.5364
1580620672,54.8928,20.5284
1580620676,54.893,20.5125
1580620676,54.893,20.5165
1580620678,54.8931,20.5053
1580620682,54.8933,20.4944
1580620684,54.8934,20.4839
1580620688,54.8936,20.4724
1580620692,54.8939,20.4564
1580620698,54.8942,20.4347
1580620703,54.8944,20.4199
1580620704,54.8946,20.4127
1580620708,54.8948,20.3982
1580620711,54.8949,20.3899
1580620716,54.8952,20.3736
1580620720,54.8955,20.3543
1580620724,54.8957,20.3413
1580620734,54.8961,20.3055
1580620734,54.8961,20.304
1580620736,54.8962,20.2986
1580620738,54.8963,20.2884
1580620739,54.8963,20.2812
1580620741,54.8963,20.2833
1580620744,54.8965,20.2681
1580620746,54.8966,20.2623
1580620748,54.8967,20.2525
1580620750,54.8968,20.2449
1580620755,54.8969,20.2312
1580620761,54.8971,20.2138
1580620768,54.8974,20.1793
1580620773,54.8975,20.1699
1580620775,54.8976,20.1594
1580620783,54.8978,20.1319
1580620785,54.8979,20.1217
1580620786,54.8979,20.1166
1580620793,54.8981,20.0944
1580620795,54.8981,20.0875
1580620797,54.8982,20.0781
1580620799,54.8982,20.07
1580620800,54.8983,20.0595
1580620801,54.8982,20.0664
1580620805,54.8983,20.0511
1580620806,54.8984,20.0428
1580620811,54.8984,20.0326
1580620815,54.8985,20.0166
1580620817,54.8985,20.0076
1580620819,54.8985,20.001
1580620821,54.8986,19.9937
1580620824,54.8986,19.9807
1580620828,54.8987,19.9632
1580620830,54.8987,19.9574
1580620837,54.8988,19.9349
1580620841,54.8989,19.921
1580620845,54.8989,19.9072
1580620847,54.899,19.8967
1580620849,54.899,19.8901
1580620853,54.8991,19.877
1580620855,54.8991,19.8676
1580620857,54.8992,19.8584
1580620857,54.8992,19.8603
1580620857,54.8992,19.8603
1580620861,54.8992,19.8454
1580620865,54.8993,19.8344
1580620870,54.8994,19.8093
1580620875,54.8995,19.7944
1580620879,54.8995,19.7802
1580620881,54.8996,19.7729
1580620883,54.8996,19.7656
1580620885,54.8996,19.7601
1580620889,54.8996,19.7452
1580620892,54.8997,19.7299
1580620894,54.8997,19.723
1580620897,54.8997,19.7139
1580620899,54.8998,19.7088
1580620901,54.8998,19.7033
1580620903,54.8998,19.6939
1580620907,54.8998,19.6801
1580620909,54.8998,19.6736
1580620911,54.8999,19.6667
1580620913,54.8999,19.6577
1580620914,54.8999,19.6511
1580620918,54.9,19.6417
1580620919,54.9,19.6346
1580620925,54.9001,19.6165
1580620927,54.9001,19.6057
1580620929,54.9001,19.5985
1580620933,54.9001,19.5863
1580620935,54.9001,19.5784
1580620939,54.9003,19.5641
1580620941,54.9003,19.5573
1580620943,54.9004,19.5512
1580620949,54.9009,19.527
1580620953,54.9012,19.5137
1580620957,54.9016,19.4994
1580620963,54.9021,19.4769
1580620967,54.9025,19.463
1580620969,54.9027,19.4558
1580620971,54.9028,19.4502
1580620975,54.9033,19.4348
1580620977,54.9035,19.4273
1580620978,54.9037,19.418
1580620979,54.9036,19.4219
1580620985,54.9042,19.4013
1580620987,54.9044,19.3916
1580620993,54.9049,19.3716
1580620995,54.9051,19.3628
1580621001,54.9057,19.341
1580621003,54.9059,19.3342
1580621007,54.9061,19.3218
1580621018,54.907,19.2854
1580621019,54.9072,19.2783
1580621021,54.9073,19.2709
1580621026,54.9078,19.2494
1580621028,54.9079,19.2441
1580621030,54.908,19.2356
1580621034,54.9081,19.231
1580621036,54.9084,19.2154
1580621040,54.9086,19.2066
1580621040,54.9086,19.2048
1580621042,54.9088,19.1939
1580621046,54.9091,19.1801
1580621052,54.9095,19.1578
1580621056,54.9098,19.1437
1580621058,54.9099,19.1362
1580621067,54.9104,19.1093
1580621068,54.9105,19.1041
1580621070,54.9106,19.0983
1580621072,54.9107,19.0873
1580621074,54.9109,19.0803
1580621078,54.9111,19.0689
1580621082,54.9113,19.0515
1580621085,54.9115,19.044
1580621088,54.9118,19.0298
1580621091,54.9119,19.0244
1580621098,54.9125,18.9971
1580621101,54.9127,18.9903
1580621102,54.913,18.9803
1580621106,54.9135,18.9661
1580621108,54.9137,18.9586
1580621112,54.9142,18.9458
1580621114,54.9145,18.9383
1580621120,54.9152,18.9211
1580621122,54.9158,18.9091
1580621126,54.9164,18.8959
1580621129,54.9168,18.8877
1580621132,54.9173,18.8781
1580621138,54.9186,18.8518
1580621142,54.9191,18.8393
1580621144,54.9192,18.8325
1580621147,54.9194,18.8261
1580621154,54.9197,18.7947
1580621158,54.9196,18.7821
1580621160,54.9196,18.7746
1580621161,54.9195,18.7714
1580621164,54.9193,18.7617
